Index,Statement,Source ,Source (URL),Date + time,True/False,Evidence (why true?),Category
731,Alle geimpften Menschen werden innerhalb von zwei Jahren sterben. Es gibt keine Überlebenschance.,French virologist quoted in web.de,https://web.de/magazine/news/coronavirus/franzoesischer-virologe-geimpfte-jahren-sterben-35968264,2021-06-07 16-33,FALSE,"Fake quote, lack of source, manipulation",Consequences of vaccination
72,Alle in Deutschland zugelassenen Impfstoffe gegen COVID-19 sind wirksam und sicher,BMG,https://www.zusammengegencorona.de/corona-im-alltag/fake-news-rund-um-das-coronavirus/,2022-07-17 15:17,TRUE,Government Information,Comparison with flu
699,Das Coronavirus kann durch Mückenstiche übertragen werden,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-31,FALSE,"Scientific research, official information",Covid transmission
329,"Ob die Myokarditiden in Einzelfällen jedoch auch Spätfolgen, wie z.B. eine Herzmuskelschwäche mit sich bringen können, ist bisher nicht bekannt.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
452,"Bei einigen COVID-19-mRNA-Impfstoffen handelt es sich um Nucleosid-modifizierte mRNA (modRNA), die das SARS-CoV-2-Oberflächenprotein (Spikeprotein) kodiert.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-02,TRUE,,
852,Eine Krankenschwester in Alabama stirbt infolge der Corna-Impfung ,Facts For Friends,https://www.factsforfriends.de/fact/5fe0b140f72b64000e22a4ff,2020-12-20,FALSE,Falsche Behauptung,"Consequences of vaccination, personal story"
152,"Sollten Impfreaktionen wie Schmerzen oder Fieber nach der Impfung auftreten, können Sie nach  Rücksprache mit Ihrer Hausärztin oder Ihrem Hausarzt schmerzlindernde oder fiebersenkende Medikamente einnehmen. ",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-06-10,TRUE,Expert panel (appointed by Government),side effects
28,Für Personen im Alter ≥ 30 Jahren sind beide derzeit verfügbaren mRNA-Impfstoffe (Comirnaty und Spikevax) gleichermaßen geeignet.,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Booster vaccination
416,"Insgesamt sind die Impfreaktionen bei Kindern, Jugendlichen und Erwachsenen vergleichbar.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
897,"Es wird unkontrolliert, ohne differenzierte Diagnostik auf Vorerkrankungen geimpft ",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-20,FALSE,,Side effects
623,Japan bekämpft das Coronavirus erfolgreich mit Ivermectin und stoppt die nationale Impfkampagne,Facts For Friends,https://www.factsforfriends.de/fact/61922e0ed4660b0010bc4bf9,2021-11-12,FALSE,Falsche Behauptungen,"Politics, vaccination"
813,Asiaten sind wegen bestimmter Rezeptoren empfänglicher für das Virus. ,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-31,FALSE,Falsche Behauptung,Lifespan and symptoms
678,Bill Gates will der gesamten Menschheit einen schädlichen Impfstoff verabreichen.,Bill Gates quoted in BR24,"https://www.br.de/nachrichten/wissen/die-gesammelten-fakes-desinformation-zu-corona,RuuURMo",2020-11-30 14-20,FALSE,"Statement misinterpreted, wrong translation, lack of context","Bill Gates, mistrust in science"
960,In Österreich soll ab dem Spätsommer 2021 eine Covid-19-Impfung Voraussetzung für den Schulbesuch sein.,Wochenblick quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/05/21/nein-in-oesterreich-wurde-keine-impfpflicht-fuer-schulkinder-ab-spaetsommer-2021-beschlossen/,2021-05-21,FALSE,Lack of source,"Vaccine mandate, kids"
656,"Bin ich einmal infiziert, bin ich ein Leben lang immun.",München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news/,---,FALSE,"Lack of scientific research, general scepticism of vaccination",Mistrust in science
670,Der Inhaltsstoff Polyethylenglycol (PEG) erhöhe das Risiko einer schweren allergischen Reaktion.,"open letter by doctors, pharmacists, and psychotherapists quoted in BR24","https://www.br.de/nachrichten/deutschland-welt/corona-impfung-desinformation-durch-aerzte-und-apotheker,SPr0Q4M",2021-02-23 20-05,FALSE,Lack of scientific research,"Active substance, consequences of vaccination"
627,Flugbegleiter*innen in Italien protestieren gegen die Corona-Impfung,Facts For Friends,https://www.factsforfriends.de/fact/61848e93d4660b0010bc4bf2,2021-11-05,FALSE,Falsche Behauptungen,"interaction in social/work life, vaccination status"
5,Zum zweiten empfiehlt die STIKO den Impfstoff Nuvaxovid® zur Grundimmunisierung von Personen ab 18 Jahren. Hierbei seien zwei Impfstoffdosen im Abstand von mindestens drei Wochen zu geben.,ÄrzteZeitung,https://www.aerztezeitung.de/Medizin/STIKO-Fuer-2-Corona-Booster-bei-Gefaehrdeten-und-Novavax-426546.html,2022-02-03 13-34,TRUE,"Reliable Publisher, specialized newspaper",age limit
89,"In den umfangreichen klinischen Prüfungen vor der Zulassung wurden nach Gabe der mRNA-Impfstoffe selten (zwischen 0,1 % und 0,01 %) Fälle von akuter Gesichtslähmung beobachtet.",STIKO,https://www.rki.de/DE/Content/Infekt/Impfen/Materialien/Downloads-COVID-19/Aufklaerungsbogen-de.pdf?__blob=publicationFile,2022-05-24,TRUE,Expert panel (appointed by Government),Vaccination complications
223,"Daten aus Zulassungsstudien wie auch aus Untersuchungen im Rahmen der breiten Anwendung (sog. Beobachtungsstudien) belegen, dass die in Deutschland zur Anwendung kommenden COVID-19-Impfstoffe SARS-CoV-2 Infektionen mit der Delta-Variante (symptomatisch und asymptomatisch) in einem erheblichen Maße verhindern",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-05-11,TRUE,Expert panel (appointed by Government),efficacy
231,"Daher empfiehlt die Ständige Impfkommission (STIKO) auch nach Impfung die allgemein empfohlenen Schutzmaßnahmen (Kontaktreduktion, Alltagsmasken, Hygieneregeln, Abstandhalten, Lüften) weiterhin einzuhalten.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-05-11,TRUE,Expert panel (appointed by Government),efficacy
515,"Der Forschungsleiter von Pfizer sagte, dass der Corona-Impfstoff der Firma ein Protein namens Syncytin-1 enthält, das zur Sterilisation von Frauen führt.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-70,FALSE,"Reliable Publisher, specialized newspaper","Consequences of vaccination, women"
331,Bei allen Impfstoffen können nach Anwendung allergische Reaktionen auftreten.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
673,"Am Uniklinikum Mannheim gab es Nebenwirkungen, nachdem das Personal gegen SARS-CoV-2 geimpft wurde. Von 30 Personen, die ihre Zweitimpfung erhielten, haben alle 30 heftige Nebenwirkungen gespürt und wurden danach krankgeschrieben.",BR24,"https://www.br.de/nachrichten/deutschland-welt/corona-impfung-desinformation-durch-aerzte-und-apotheker,SPr0Q4M",2021-02-23 20-05,FALSE,"Statements misinterpreted, wrong quote, lack of source","Personal story, consequences of vaccination"
260,"Personal in medizinischen Einrichtungen und Pflegeeinrichtungen soll durch die 2. Auffrischimpfung individuell besser geschützt werden, da es durch den vermehrten Kontakt zu SARS-CoV-2-Infizierten ein erhöhtes Ansteckungsrisiko hat.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
548,Die Spike-Proteine in den mRNA-COVID-19-Impfstoffen sind für den Menschen giftig und können sich im Körper ausbreiten. Sie können Herzprobleme und neurologische Schäden verursachen.,NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-105,FALSE,"Reliable Publisher, specialized newspaper","Consequences of vaccination, active substance"
67,COVID-19 und die Grippe unterscheiden sich deutlich voneinander.,BMG,https://www.zusammengegencorona.de/corona-im-alltag/fake-news-rund-um-das-coronavirus/,2022-07-17 15:17,TRUE,Government Information,Comparison with flu
327,Sehr seltene Ereignisse wurden nach Zulassung auch bei den mRNA Impfstoffen in Form von (Peri-)Myokarditiden beobachtet.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
52,"Wenn die Schwangerschaft nach bereits erfolgter Erstimpfung festge- stellt wurde, sollte die Zweitimpfung erst ab dem 2. Trimenon durchgeführt werden.",STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Pregnancy
742,"Ein italienisches Video zeigt, dass man bei der dritten Covid-19-Impfung von Pfizer einen 5G-Netzwerk-Code erhalte.",CORRECTIV,https://correctiv.org/faktencheck/2022/02/23/nein-bei-einer-impfung-gegen-covid-19-wird-in-italien-kein-5g-netzwerk-code-ausgehaendigt/,2022-02-23,FALSE,"Manipulation of photo, lack of source","Consequences of vaccination, vaccination status, 5G"
484,"Der Krankheitsverlauf von COVID-19 variiert hinsichtlich Symptomatik und Schwere: es können asymptomatische, symptomarme oder schwere Infektionen mit Pneumonie und weiteren Organbeteiligungen auftreten, die zum Lungen- und Multiorganversagen bis zum Tod führen können.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-28,TRUE,,
941,"Eine Veröffentlichung im Journal of Infection zeigt, dass Geimpfte einen verstärkten Infektionsverlauf riskieren würden.",Facebook post quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/10/22/nein-es-gibt-keine-hinweise-darauf-dass-covid-19-impfungen-eine-infektion-verstaerken-koennen/,2021-10-22,FALSE,"Lack of understanding complex medical/biological topics, lack of context","Consequences of vaccination, effectiveness of vaccination, mistrust in science"
888,"Kinder bekommen durch das Tragen von Masken Impetigo, auch bekannt als Borkenflechte",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-11,FALSE,Falsche Behauptung,Covid measures
466,Das Genom der COVID-19-Vektorimpfstoffe auf Basis nicht vermehrungsfähiger Adenoviren verbleibt ebenso wie das anderer Adenoviren außerhalb der menschlichen DNA (extrachromosomal) im Zellkern infizierter Zellen.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-16,TRUE,,
169,"Deswegen hat die STIKO entschieden, Personen, bei denen nach der Erstimpfung eine Infektion auftritt, eine zweite Impfung zu empfehlen",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-06-02,TRUE,Expert panel (appointed by Government),infection and vaccination
896,In Deutschland gibt es durch eine Corona-Zwangsimpfung 80.000 Toten und 4 Millionen Impfgeschädigten ,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-19,FALSE,,Side effects
523,Den Behörden zufolge müssen Impfstoffe sowohl Immunität erreichen als auch die Übertragung eines Virus unterbrechen. ,NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-78,FALSE,"Reliable Publisher, specialized newspaper","Politics, effectiveness of vaccination"
591,Lauterbach will als Zeichen der Dankbarkeit gegenüber Biontech die Impflicht durchsetzen,Facts For Friends,https://www.factsforfriends.de/fact/61f1524fd4660b0010bc4c4e,2022-01-26,FALSE,Falsche Behauptungen,Vaccine mandate
232,"Denn auch wer geimpft ist, könnte noch zur Übertragung des Coronavirus beitragen.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),efficacy
924,"Es stimmt nicht, dass im August auf Intensivstationen vor allem ungeimpfte Covid-19-Patienten lagen.",Ovalmedia quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/11/29/ovalmedia-verbreitet-irrefuehrende-behauptungen-ueber-wirksamkeit-der-covid-19-impfstoffe/,2021-11-29,FALSE,"Lack of context, lack of understanding complex medical/biological topics","Vaccination status, effectiveness of vaccination"
787,"Uschi Glas war Teil der Impfkampagne der Bundesregierung, wurde aber nie wirklich gegen Covid-19 geimpft",Facts For Friends,https://www.factsforfriends.de/fact/607954b8a7d18f000f75de9f,2021-04-16,FALSE,Falsche Behauptung,"Vaccination status, fake vaccination"
722,"Eltern, die ihre Kinder nicht gegen COVID-19 impfen lassen wollen, werden bestraft.",Bundesgesundheitsministerium quoted in web.de,https://web.de/magazine/news/coronavirus/faktencheck-strafen-eltern-kinder-impfen-erfunden-35848478,2021-05-27 10-07,FALSE,"Fake document, lack of source, errors, inofficial","Politics, vaccine mandate, kids, parents"
7,"Personen, die nach der ersten Auffrischimpfung eine SARS-CoV-2-Infektion hatten, wird keine zweite Auffrischimpfung empfohlen.",ÄrzteZeitung,https://www.aerztezeitung.de/Medizin/STIKO-Fuer-2-Corona-Booster-bei-Gefaehrdeten-und-Novavax-426546.html,2022-02-03 13-34,TRUE,"Reliable Publisher, specialized newspaper",booster vaccination
948,"Ein Video zeigt, dass Kinder in Australien ihren Eltern weggenommen werden, wenn sie mit Covid-19 infiziert sind, oder damit sie zwangsgeimpft werden.",Social media posts quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/08/25/nein-dieses-video-zeigt-keine-zwangsimpfungen-von-kindern-in-australien/,2021-08-25,FALSE,"Lack of source, lack of context","Vaccine mandate, kids, mistrust in government"
955,"Das US-amerikanische Rote Kreuz hat Blutspenden von Menschen, die gegen Covid-19 geimpft sind, verboten, weil die Impfung die natürlichen Antikörper zerstört.",Social media posts quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/06/25/doch-gegen-covid-19-geimpfte-menschen-duerfen-blut-spenden/,2021-06-25,FALSE,Lack of source,"Interaction in social/work life, consequences of vaccination"
755,"Vertrauliche Dokumente zeigen, dass es in den ersten 90 Tagen nach Freigabe des Impfstoffes 1.223 Todesfälle und 158.000 Nebenwirkungen gegeben hat.",CORRECTIV,https://correctiv.org/faktencheck/2022/01/20/nein-pfizer-dokument-belegt-keine-todesfaelle-oder-fehlgeburten-durch-covid-19-impfungen/,2022-01-20,FALSE,"Lack of understanding complex medical/biological topics, lack of context","Consequences of vaccination, mistrust in science"
503,"Die mRNA-Impfstoffe, die für COVID-19 entwickelt werden, verändern die menschliche DNA.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-58,FALSE,"Reliable Publisher, specialized newspaper",Consequences of vaccination
81,"Untersuchungen zeigen, dass sich der Körper mindestens 3-mal mit dem Spikeprotein des SARS-CoV-2-Virus auseinandergesetzt haben sollte, um zukünftig gut vor der Infektion und schweren Erkrankungen geschützt zu sein.",STIKO,https://www.rki.de/DE/Content/Infekt/Impfen/Materialien/Downloads-COVID-19/Aufklaerungsbogen-de.pdf?__blob=publicationFile,2022-05-24,TRUE,Expert panel (appointed by Government),mRNA vaccination
397,"Weitere Daten zeigen ebenfalls, dass die Impfung Schwangere gegen schwere Verläufe von SARS-CoV-2 bei Auftreten der Delta-Variante schützt.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
838,Norwegen verbietet Biontech-Impfstoff nach 23 Todesfällen,Facts For Friends,https://www.factsforfriends.de/fact/600a8d089a0cd3000dcd6886,2021-01-22,FALSE,Falsche Behauptung,Consequences of vaccination
456,"Die mRNA wird nicht in DNA umgebaut und hat keinen Einfluss auf die menschliche DNA, weder in Körperzellen noch in Keimbahnzellen.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-06,TRUE,,
266,"Die STIKO empfiehlt Personen, die eine Grundimmunisierung mit einer Impfstoffdosis COVID-19 Vaccine Janssen erhalten haben, zur Optimierung ihres Impfschutzes eine weitere Impfung.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
96,"Bei schweren Krankheitsverläufen können sich Komplikationen wie Lungenentzündung, entzündliche Erkrankungen des Nervensystems, des Gehirns oder der Hirnhaut, Erkrankungen des Herz-Kreislauf-Systems, der Leber oder Nieren entwickeln",BZgA,https://www.infektionsschutz.de/download/5895-1653381047-BZgA_Erregersteckbrief-SARS-CoV-2.pdf/,2022-05-10,TRUE,Expert panel (appointed by Government),Covid Symptoms 
575,Die Hälfte der derzeit mit COVID-19 infizierten Menschen wurde vorher geimpft. Die Impfung nützt nichts,Jugendportal,https://www.jugendportal.at/corona/mit-fakten-gegen-corona-fake-news,2021-08-15,FALSE,Prävalenzfehler,Effectiveness of vaccination
407,"Durch den mRNA-Impfstoff werden unsere Körperzellen angeregt, Proteine zu bilden, die den Spike-Proteinen auf der Oberfläche der Viren ähneln.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
753,"Deutschland wird bei der Bewältigung der Pandemie ewig in der Schuld von Biontech sein, deshalb ist es auch der Dankbarkeit geschuldet, dass die Impflicht durchgesetzt wird.",Karl Lauterbach quoted in CORRECTIV,https://correctiv.org/faktencheck/2022/01/24/erfundenes-zitat-lauterbach-sagte-nichts-ueber-eine-impfpflicht-aus-dankbarkeit-fuer-biontech/,2022-01-24,FALSE,"Fake quote, manipulation, lack of source, lack of context","Vaccine mandate, big pharma groups, politics"
226,"Erste Erkenntnisse zur Impfstoffwirksamkeit gegenüber der Omikron-Variante zeigen, dass ab etwa 15 Wochen nach der Grundimmunisierung die Wirksamkeit gegenüber symptomatischen Erkrankungen durch die Omikron-Variante so stark reduziert ist, dass nicht mehr von einem ausreichenden Schutz vor Erkrankung ausgegangen werden kann.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-05-11,TRUE,Expert panel (appointed by Government),efficacy
